767806,515500,187500,TQ1550087500,51.574544,-0.33471056
767807,516500,187500,TQ1650087500,51.574339,-0.32028704
767808,517500,187500,TQ1750087500,51.574131,-0.30586369
767809,518500,187500,TQ1850087500,51.573922,-0.29144051
767810,519500,187500,TQ1950087500,51.573711,-0.27701751
767811,520500,187500,TQ2050087500,51.573499,-0.26259468
767812,521500,187500,TQ2150087500,51.573284,-0.24817203
767813,522500,187500,TQ2250087500,51.573068,-0.23374957
767814,523500,187500,TQ2350087500,51.572850,-0.21932728
767815,524500,187500,TQ2450087500,51.572630,-0.20490517
767816,525500,187500,TQ2550087500,51.572409,-0.19048325
767817,526500,187500,TQ2650087500,51.572186,-0.17606151
767818,527500,187500,TQ2750087500,51.571961,-0.16163996
767819,528500,187500,TQ2850087500,51.571734,-0.14721860
767820,529500,187500,TQ2950087500,51.571505,-0.13279743
767821,530500,187500,TQ3050087500,51.571275,-0.11837645
767822,531500,187500,TQ3150087500,51.571043,-0.10395566
767823,532500,187500,TQ3250087500,51.570809,-0.089535063
767824,533500,187500,TQ3350087500,51.570573,-0.075114663
767825,534500,187500,TQ3450087500,51.570336,-0.060694461
767826,535500,187500,TQ3550087500,51.570097,-0.046274457
767827,536500,187500,TQ3650087500,51.569856,-0.031854652
767828,537500,187500,TQ3750087500,51.569613,-0.017435049
767829,538500,187500,TQ3850087500,51.569368,-0.0030156492
767830,539500,187500,TQ3950087500,51.569122,0.011403547
767831,540500,187500,TQ4050087500,51.568874,0.025822537
767832,541500,187500,TQ4150087500,51.568624,0.040241320
767833,542500,187500,TQ4250087500,51.568373,0.054659894
767834,543500,187500,TQ4350087500,51.568119,0.069078258
767835,544500,187500,TQ4450087500,51.567864,0.083496410
767836,545500,187500,TQ4550087500,51.567607,0.097914350
767837,546500,187500,TQ4650087500,51.567348,0.11233207
767838,547500,187500,TQ4750087500,51.567088,0.12674958
767839,548500,187500,TQ4850087500,51.566826,0.14116687
767840,549500,187500,TQ4950087500,51.566562,0.15558395
767841,550500,187500,TQ5050087500,51.566296,0.17000080
767842,551500,187500,TQ5150087500,51.566028,0.18441743
767843,552500,187500,TQ5250087500,51.565759,0.19883383
767844,553500,187500,TQ5350087500,51.565488,0.21325002
768491,510500,186500,TQ1050086500,51.566558,-0.40714486
768492,511500,186500,TQ1150086500,51.566361,-0.39272335
768493,512500,186500,TQ1250086500,51.566163,-0.37830199
768494,513500,186500,TQ1350086500,51.565962,-0.36388081
768495,514500,186500,TQ1450086500,51.565760,-0.34945979
768496,515500,186500,TQ1550086500,51.565557,-0.33503894
768497,516500,186500,TQ1650086500,51.565351,-0.32061825
768498,517500,186500,TQ1750086500,51.565144,-0.30619775
768499,518500,186500,TQ1850086500,51.564935,-0.29177741
768500,519500,186500,TQ1950086500,51.564724,-0.27735725
768501,520500,186500,TQ2050086500,51.564512,-0.26293726
768502,521500,186500,TQ2150086500,51.564297,-0.24851746
768503,522500,186500,TQ2250086500,51.564081,-0.23409783
768504,523500,186500,TQ2350086500,51.563863,-0.21967838
768505,524500,186500,TQ2450086500,51.563644,-0.20525912
768506,525500,186500,TQ2550086500,51.563422,-0.19084003
768507,526500,186500,TQ2650086500,51.563199,-0.17642114
768508,527500,186500,TQ2750086500,51.562974,-0.16200243
768509,528500,186500,TQ2850086500,51.562747,-0.14758391
768510,529500,186500,TQ2950086500,51.562519,-0.13316557
768511,530500,186500,TQ3050086500,51.562288,-0.11874743
768512,531500,186500,TQ3150086500,51.562056,-0.10432948
768513,532500,186500,TQ3250086500,51.561823,-0.089911726
768514,533500,186500,TQ3350086500,51.561587,-0.075494165
768515,534500,186500,TQ3450086500,51.561350,-0.061076802
768516,535500,186500,TQ3550086500,51.561110,-0.046659637
768517,536500,186500,TQ3650086500,51.560870,-0.032242671
768518,537500,186500,TQ3750086500,51.560627,-0.017825907
768519,538500,186500,TQ3850086500,51.560382,-0.0034093453
768520,539500,186500,TQ3950086500,51.560136,0.011007012
768521,540500,186500,TQ4050086500,51.559888,0.025423164
768522,541500,186500,TQ4150086500,51.559638,0.039839109
768523,542500,186500,TQ4250086500,51.559387,0.054254845
768524,543500,186500,TQ4350086500,51.559134,0.068670371
768525,544500,186500,TQ4450086500,51.558879,0.083085686
768526,545500,186500,TQ4550086500,51.558622,0.097500788
768527,546500,186500,TQ4650086500,51.558363,0.11191568
768528,547500,186500,TQ4750086500,51.558103,0.12633035
768529,548500,186500,TQ4850086500,51.557841,0.14074480
